,lesion,mental status changes,malaise,anorexia,bedridden,hyperkalemia,hemodynamically stable,ascites,wheelchair bound,guaiac positive,yellow sputum,pleuritic pain,pruritus,asthenia,patient non compliance,lethargy,rale,haemorrhage,feeling suicidal,acute episodes,bleeding from anus,bowel obstruction,coughing up blood,cyst,dark stool from digested blood,dehydration,difficulty speaking,dull pain,facial swelling,flank pain,fluid in the abdomen,hand swelling,kidney failure,leaking of urine,low oxygen in the body,malnutrition,mental confusion,problems with coordination,sadness,swelling under the skin,tongue swelling,weakness of one side of the body,decreased smell,grinding teeth,pulsating sensation,vocal outbursts,inattention,bladder spasms,irregular heartbeat,enlarged finger tips,self-neglect,thin  stools,bad taste in mouth,flashbacks,overactive bladder,chronic pain,learning disability,nail clubbing,apathy,hallucinations,decreased urination,female facial hair,diogenes syndrome,strange smell,choking,blunted affect,shuffling gait,urine leaking,shaking,lack of motivation,hiccups,excessive gas,watery eyes,thick saliva,ptosis,foul smelling stools,eyelashes falling out,watery mouth,black colored stools,telangiectasia,lack of facial expressions,difficulty staying awake during day,metallic taste in mouth,sneezing,bloating,impaired judgement,attention deficit,loss of coordination,tenderness to touch,jaw locking,vaginal pain,impotence,fits of rage,coarse hair,change in vision,delirium,lack of emotion,regurgitation of food,leg swelling,pain when moving eyes,muscle stiffness,taste of acid in mouth,spasms,vision loss,throat tightness,flushed skin,tires quickly,testicles shrinkage,unable to bear weight,restless,sore tongue,joint warmth,proteinuria,cloudy vision,nail discoloration,compulsive behavior,loss of balance,nosebleed,stool color & texture changes,vaginal itching,rectal bleeding,excessive facial hair growth,cracks at corner of mouth,hemolysis,curved spine,swollen gums,adhd,frequent infections,hearing voices,joint stiffness,ringing in ears,abnormal facial expressions,red colored urine,excessive body hair growth,excessive exercising,tightness,hunger,low libido,change in stools,difficulty starting urine stream,disorganized speech,hyperactivity,bald spots,short attention span,abdominal lump,blue colored skin,joint instability,increased appetite,difficulty finding words,discharge from nipple,heaviness,low self-esteem,bloody sputum,coated tongue,decreased movement,scaling,heartburn,spots on tonsils,no menstrual periods,flaking skin,difficulty breathing through nose,dysphagia,hearing loss,pleurisy,blood in semen,red colored stools,eye crusting with sleep,breast discharge,impulsive behavior,change in hair texture,sensitive to light,black colored skin,mucus,eyelid redness,burning urination,finger pain,flat affect,blood on toilet tissue,grooved tongue,nail separation,binge eating,difficulty talking,loss of temperature sensation,impulsivity,difficulty sleeping,heavy menstrual bleeding,hemolytic anemia,food cravings,poor concentration,late menstrual period,bulge,red gums,eye floaters,early morning waking,tiredness,feeling faint,joint locking,gum sores,nighttime wheezing,splinter hemorrhage,loss of smell,fear of gaining weight,belching,furry tongue,involuntary head turning,skin irritation,damaged teeth enamel,post nasal drip,distorted body image,spots on throat,tearing in one eye,frightening dreams,hoarse voice,pounding heart,inability to exercise,poor hygiene,increased passing gas,feel no air,delusions,joint deformity,emotional detachment,low testosterone,yellow skin,swollen tonsils,joint redness,loss of taste sensation,high blood pressure,swollen joints,drinking excessive fluids,brittle hair,bleeding easily,jaundice,ear ache,sore throat,agitation,constipation,chest pressure,overweight,numbness,abdominal pain,nausea,back pain,vertigo,chill,distress respiratory,hoarseness,wheezing,drowsiness,labored breathing,fatigue,fever,diarrhea,dizziness,urinary urgency,shortness of breath,palpitation,aggression,ankle pain,arm pain,bleeding,blood in urine,blurred vision,bruising,confusion,phlegm,dark urine,disorientation,double vision,drooping eyelid,dry mouth,dry skin,elbow pain,skin rash,fainting,fast heart rate,foot pain,groin pain,hand pain,hip pain,insomnia,knee pain,leg pain,loss of appetite,low blood pressure,nasal congestion,neck pain,noisy breathing,pain during urination,pelvic pain,rectal pain,runny nose,shoulder pain,slurred speech,stomach cramps,swollen knee,urinary retention,vaginal discharge,vomiting blood,wrist pain,cloudy urine,easy bruising,mouth sores,vaginal dryness,dry eyes,loss of speech,cold feet,decreased appetite,swollen lymph nodes,peeling skin,tingling,involuntary movements,spasticity, shaking chills,bitter almond odor on breath,rectal incontinence,bleeding gums,swollen tongue,impaired social skills,frequent bowel movements,pale skin,mood swings,excessive sweating,change in bowel habits,burning mouth,morning stiffness,bad breath,binge drinking,difficulty urinating,stiff neck,cloudy urine with strong odor,weight gain,hot flashes,cold hands,aphasia,skin bumps,hair loss,discharge from penis,echophrasia,warm to touch face,sweat,dyspnea,distended stomach,weight loss,muscle twitch,sleepiness,tremor,fall,bleeding of vagina,cough,pain chest,muscle cramps,crying,rapid breathing,muscle pain,slow heart rate,testicle pain,toe pain,blackouts,joint pain,vomiting,enlarged  pupils,painful intercourse,hyperventilating,red  eyes,shaking hands,swollen lips,headache,red spots on the skin,swollen glands,memory loss,bulging veins,irregular menstrual periods,easily distracted,white patches on tongue,difficulty swallowing,sensitive to heat,red  tongue,curved fingernails,weakness,sensitivity to cold,difficulty concentrate,seizures,broken bone,painful bowel movements,missed menstrual period,creaking joints,increased thirst,abnormal gait,painful erection,restless  legs,!lesion,!mental status changes,!malaise,!anorexia,!bedridden,!hyperkalemia,!hemodynamically stable,!ascites,!wheelchair bound,!guaiac positive,!yellow sputum,!pleuritic pain,!pruritus,!asthenia,!patient non compliance,!lethargy,!rale,!haemorrhage,!feeling suicidal,!acute episodes,!bleeding from anus,!bowel obstruction,!coughing up blood,!cyst,!dark stool from digested blood,!dehydration,!difficulty speaking,!dull pain,!facial swelling,!flank pain,!fluid in the abdomen,!hand swelling,!kidney failure,!leaking of urine,!low oxygen in the body,!malnutrition,!mental confusion,!problems with coordination,!sadness,!swelling under the skin,!tongue swelling,!weakness of one side of the body,!decreased smell,!grinding teeth,!pulsating sensation,!vocal outbursts,!inattention,!bladder spasms,!irregular heartbeat,!enlarged finger tips,!self-neglect,!thin  stools,!bad taste in mouth,!flashbacks,!overactive bladder,!chronic pain,!learning disability,!nail clubbing,!apathy,!hallucinations,!decreased urination,!female facial hair,!diogenes syndrome,!strange smell,!choking,!blunted affect,!shuffling gait,!urine leaking,!shaking,!lack of motivation,!hiccups,!excessive gas,!watery eyes,!thick saliva,!ptosis,!foul smelling stools,!eyelashes falling out,!watery mouth,!black colored stools,!telangiectasia,!lack of facial expressions,!difficulty staying awake during day,!metallic taste in mouth,!sneezing,!bloating,!impaired judgement,!attention deficit,!loss of coordination,!tenderness to touch,!jaw locking,!vaginal pain,!impotence,!fits of rage,!coarse hair,!change in vision,!delirium,!lack of emotion,!regurgitation of food,!leg swelling,!pain when moving eyes,!muscle stiffness,!taste of acid in mouth,!spasms,!vision loss,!throat tightness,!flushed skin,!tires quickly,!testicles shrinkage,!unable to bear weight,!restless,!sore tongue,!joint warmth,!proteinuria,!cloudy vision,!nail discoloration,!compulsive behavior,!loss of balance,!nosebleed,!stool color & texture changes,!vaginal itching,!rectal bleeding,!excessive facial hair growth,!cracks at corner of mouth,!hemolysis,!curved spine,!swollen gums,!adhd,!frequent infections,!hearing voices,!joint stiffness,!ringing in ears,!abnormal facial expressions,!red colored urine,!excessive body hair growth,!excessive exercising,!tightness,!hunger,!low libido,!change in stools,!difficulty starting urine stream,!disorganized speech,!hyperactivity,!bald spots,!short attention span,!abdominal lump,!blue colored skin,!joint instability,!increased appetite,!difficulty finding words,!discharge from nipple,!heaviness,!low self-esteem,!bloody sputum,!coated tongue,!decreased movement,!scaling,!heartburn,!spots on tonsils,!no menstrual periods,!flaking skin,!difficulty breathing through nose,!dysphagia,!hearing loss,!pleurisy,!blood in semen,!red colored stools,!eye crusting with sleep,!breast discharge,!impulsive behavior,!change in hair texture,!sensitive to light,!black colored skin,!mucus,!eyelid redness,!burning urination,!finger pain,!flat affect,!blood on toilet tissue,!grooved tongue,!nail separation,!binge eating,!difficulty talking,!loss of temperature sensation,!impulsivity,!difficulty sleeping,!heavy menstrual bleeding,!hemolytic anemia,!food cravings,!poor concentration,!late menstrual period,!bulge,!red gums,!eye floaters,!early morning waking,!tiredness,!feeling faint,!joint locking,!gum sores,!nighttime wheezing,!splinter hemorrhage,!loss of smell,!fear of gaining weight,!belching,!furry tongue,!involuntary head turning,!skin irritation,!damaged teeth enamel,!post nasal drip,!distorted body image,!spots on throat,!tearing in one eye,!frightening dreams,!hoarse voice,!pounding heart,!inability to exercise,!poor hygiene,!increased passing gas,!feel no air,!delusions,!joint deformity,!emotional detachment,!low testosterone,!yellow skin,!swollen tonsils,!joint redness,!loss of taste sensation,!high blood pressure,!swollen joints,!drinking excessive fluids,!brittle hair,!bleeding easily,!jaundice,!ear ache,!sore throat,!agitation,!constipation,!chest pressure,!overweight,!numbness,!abdominal pain,!nausea,!back pain,!vertigo,!chill,!distress respiratory,!hoarseness,!wheezing,!drowsiness,!labored breathing,!fatigue,!fever,!diarrhea,!dizziness,!urinary urgency,!shortness of breath,!palpitation,!aggression,!ankle pain,!arm pain,!bleeding,!blood in urine,!blurred vision,!bruising,!confusion,!phlegm,!dark urine,!disorientation,!double vision,!drooping eyelid,!dry mouth,!dry skin,!elbow pain,!skin rash,!fainting,!fast heart rate,!foot pain,!groin pain,!hand pain,!hip pain,!insomnia,!knee pain,!leg pain,!loss of appetite,!low blood pressure,!nasal congestion,!neck pain,!noisy breathing,!pain during urination,!pelvic pain,!rectal pain,!runny nose,!shoulder pain,!slurred speech,!stomach cramps,!swollen knee,!urinary retention,!vaginal discharge,!vomiting blood,!wrist pain,!cloudy urine,!easy bruising,!mouth sores,!vaginal dryness,!dry eyes,!loss of speech,!cold feet,!decreased appetite,!swollen lymph nodes,!peeling skin,!tingling,!involuntary movements,!spasticity,! shaking chills,!bitter almond odor on breath,!rectal incontinence,!bleeding gums,!swollen tongue,!impaired social skills,!frequent bowel movements,!pale skin,!mood swings,!excessive sweating,!change in bowel habits,!burning mouth,!morning stiffness,!bad breath,!binge drinking,!difficulty urinating,!stiff neck,!cloudy urine with strong odor,!weight gain,!hot flashes,!cold hands,!aphasia,!skin bumps,!hair loss,!discharge from penis,!echophrasia,!warm to touch face,!sweat,!dyspnea,!distended stomach,!weight loss,!muscle twitch,!sleepiness,!tremor,!fall,!bleeding of vagina,!cough,!pain chest,!muscle cramps,!crying,!rapid breathing,!muscle pain,!slow heart rate,!testicle pain,!toe pain,!blackouts,!joint pain,!vomiting,!enlarged  pupils,!painful intercourse,!hyperventilating,!red  eyes,!shaking hands,!swollen lips,!headache,!red spots on the skin,!swollen glands,!memory loss,!bulging veins,!irregular menstrual periods,!easily distracted,!white patches on tongue,!difficulty swallowing,!sensitive to heat,!red  tongue,!curved fingernails,!weakness,!sensitivity to cold,!difficulty concentrate,!seizures,!broken bone,!painful bowel movements,!missed menstrual period,!creaking joints,!increased thirst,!abnormal gait,!painful erection,!restless  legs,Sum,Age18-35,Age35-55,Age55+,Female,Male,%-%pleuritic pain%-%Low%-%,%-%pleuritic pain%-%Medium%-%,%-%pleuritic pain%-%Strong%-%,%-%dull pain%-%Low%-%,%-%dull pain%-%Medium%-%,%-%dull pain%-%Strong%-%,%-%flank pain%-%Low%-%,%-%flank pain%-%Medium%-%,%-%flank pain%-%Strong%-%,%-%chronic pain%-%Low%-%,%-%chronic pain%-%Medium%-%,%-%chronic pain%-%Strong%-%,%-%vaginal pain%-%Low%-%,%-%vaginal pain%-%Medium%-%,%-%vaginal pain%-%Strong%-%,%-%nosebleed%-%Low%-%,%-%nosebleed%-%Medium%-%,%-%nosebleed%-%Strong%-%,%-%finger pain%-%Low%-%,%-%finger pain%-%Medium%-%,%-%finger pain%-%Strong%-%,%-%abdominal pain%-%Low%-%,%-%abdominal pain%-%Medium%-%,%-%abdominal pain%-%Strong%-%,%-%back pain%-%Low%-%,%-%back pain%-%Medium%-%,%-%back pain%-%Strong%-%,%-%ankle pain%-%Low%-%,%-%ankle pain%-%Medium%-%,%-%ankle pain%-%Strong%-%,%-%arm pain%-%Low%-%,%-%arm pain%-%Medium%-%,%-%arm pain%-%Strong%-%,%-%elbow pain%-%Low%-%,%-%elbow pain%-%Medium%-%,%-%elbow pain%-%Strong%-%,%-%foot pain%-%Low%-%,%-%foot pain%-%Medium%-%,%-%foot pain%-%Strong%-%,%-%groin pain%-%Low%-%,%-%groin pain%-%Medium%-%,%-%groin pain%-%Strong%-%,%-%hand pain%-%Low%-%,%-%hand pain%-%Medium%-%,%-%hand pain%-%Strong%-%,%-%hip pain%-%Low%-%,%-%hip pain%-%Medium%-%,%-%hip pain%-%Strong%-%,%-%knee pain%-%Low%-%,%-%knee pain%-%Medium%-%,%-%knee pain%-%Strong%-%,%-%leg pain%-%Low%-%,%-%leg pain%-%Medium%-%,%-%leg pain%-%Strong%-%,%-%neck pain%-%Low%-%,%-%neck pain%-%Medium%-%,%-%neck pain%-%Strong%-%,%-%pain during urination%-%Low%-%,%-%pain during urination%-%Medium%-%,%-%pain during urination%-%Strong%-%,%-%pelvic pain%-%Low%-%,%-%pelvic pain%-%Medium%-%,%-%pelvic pain%-%Strong%-%,%-%rectal pain%-%Low%-%,%-%rectal pain%-%Medium%-%,%-%rectal pain%-%Strong%-%,%-%shoulder pain%-%Low%-%,%-%shoulder pain%-%Medium%-%,%-%shoulder pain%-%Strong%-%,%-%wrist pain%-%Low%-%,%-%wrist pain%-%Medium%-%,%-%wrist pain%-%Strong%-%,%-%pain chest%-%Low%-%,%-%pain chest%-%Medium%-%,%-%pain chest%-%Strong%-%,%-%muscle pain%-%Low%-%,%-%muscle pain%-%Medium%-%,%-%muscle pain%-%Strong%-%,%-%testicle pain%-%Low%-%,%-%testicle pain%-%Medium%-%,%-%testicle pain%-%Strong%-%,%-%toe pain%-%Low%-%,%-%toe pain%-%Medium%-%,%-%toe pain%-%Strong%-%,%-%joint pain%-%Low%-%,%-%joint pain%-%Medium%-%,%-%joint pain%-%Strong%-%,%-%headache%-%Low%-%,%-%headache%-%Medium%-%,%-%headache%-%Strong%-%
abdominal aortic aneurysm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,668,1,1,1,805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,614,1,1,1,721,1,1,1,1,1,1,1,1,1,1,1,1,1,832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,469,814,1,1,1,1,1,1,1,1,1,1,799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,780,599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,636,1,1,656,475,1,478,1,1,1,1,1,1,1,652,1,1,495,1,1,803,1,1,1,1,1,1,872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,844,1,1,786,1,1,1,1,1,1,1,1,697,1,1,1,652,1,1,1,1,1,1,1,1,568,1,1,1,670,1,1,1,1,1,1,1,1,1,468,1,1,1,1,1,1,1,1,518,1,1,1,1,1,1,1,1,875,1,1,1,1,1,1,1,538,729,1,1,1,1,1,1,864,1,1,1,834,871,1,1,1,1,1,1,1,1,1,1,1,480,1,1,1,1,1,1,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,233,900,900,900,96,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,287,900,900,900,180,900,900,900,900,900,900,900,900,900,900,900,900,900,69,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,432,87,900,900,900,900,900,900,900,900,900,900,102,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,121,302,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,439,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,265,900,900,245,426,900,423,900,900,900,900,900,900,900,249,900,900,406,900,900,98,900,900,900,900,900,900,29,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,57,900,900,115,900,900,900,900,900,900,900,900,204,900,900,900,249,900,900,900,900,900,900,900,900,333,900,900,900,231,900,900,900,900,900,900,900,900,900,433,900,900,900,900,900,900,900,900,383,900,900,900,900,900,900,900,900,26,900,900,900,900,900,900,900,363,172,900,900,900,900,900,900,37,900,900,900,67,30,900,900,900,900,900,900,900,900,900,900,900,421,900,900,900,900,900,900,901,138,91,672,434,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,108,281,158,97,223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,94,371,287,178,399
addison's disease,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,833,1,1,1,1,1,1,1,1,560,1,852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,885,1,1,1,1,1,1,1,1,1,1,1,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,144,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,113,945,945,945,945,945,945,945,945,386,945,94,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,254,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,424,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,61,945,945,945,945,945,945,945,945,945,945,945,946,274,134,538,447,499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adult adhd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,416,1,1,1,1,1,592,1,1,1,731,1,1,1,1,1,1,1,1,1,1,1,1,444,1,1,1,1,1,1,407,1,1,1,1,1,1,1,1,565,575,654,1,1,1,1,644,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,622,1,1,1,463,1,418,565,1,1,1,1,1,1,1,1,1,657,1,753,1,1,1,1,1,1,1,629,1,1,1,1,612,1,459,1,1,1,1,580,1,1,473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,556,1,1,1,1,1,1,1,1,1,1,1,553,1,1,721,1,1,1,1,485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,575,1,1,1,1,1,1,536,1,461,1,1,1,1,1,1,1,1,1,1,1,1,1,755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,776,1,1,568,1,1,1,550,1,1,1,1,1,1,515,1,1,1,1,1,1,1,1,1,541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,679,1,1,1,430,1,1,569,1,1,1,570,1,1,684,730,1,1,1,1,519,1,1,1,1,1,1,1,1,1,1,1,1,685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,611,1,1,1,1,1,1,1,615,1,1,1,1,1,568,1,1,1,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,366,781,781,781,781,781,190,781,781,781,51,781,781,781,781,781,781,781,781,781,781,781,781,338,781,781,781,781,781,781,375,781,781,781,781,781,781,781,781,217,207,128,781,781,781,781,138,270,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,160,781,781,781,319,781,364,217,781,781,781,781,781,781,781,781,781,125,781,29,781,781,781,781,781,781,781,153,781,781,781,781,170,781,323,781,781,781,781,202,781,781,309,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,226,781,781,781,781,781,781,781,781,781,781,781,229,781,781,61,781,781,781,781,297,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,207,781,781,781,781,781,781,246,781,321,781,781,781,781,781,781,781,781,781,781,781,781,781,27,781,781,781,781,781,781,781,781,781,781,781,781,781,781,6,781,781,214,781,781,781,232,781,781,781,781,781,781,267,781,781,781,781,781,781,781,781,781,241,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,103,781,781,781,352,781,781,213,781,781,781,212,781,781,98,52,781,781,781,781,263,781,781,781,781,781,781,781,781,781,781,781,781,97,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,112,781,781,781,781,781,781,781,781,781,781,781,781,781,781,171,781,781,781,781,781,781,781,167,781,781,781,781,781,214,781,781,781,782,130,88,564,419,363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
alzheimer's disease,1,1,1,1,722,480,1,1,764,1,1,1,1,1,1,686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,437,1,651,492,1,679,1,1,1,1,1,1,720,737,1,1,1,737,1,565,645,1,1,801,1,461,695,1,1,636,1,1,642,1,672,739,787,1,1,1,1,1,1,1,1,1,1,426,1,1,1,1,752,507,438,1,1,1,1,531,1,1,645,745,1,1,1,768,1,1,1,1,1,1,1,1,825,1,1,1,1,1,558,771,1,1,1,1,1,1,1,1,1,716,1,681,1,1,612,1,1,1,1,1,1,1,1,717,1,441,721,1,1,1,1,824,1,1,1,1,1,1,1,1,1,1,434,1,1,556,1,1,1,1,1,570,1,1,1,1,1,1,1,517,1,1,1,1,789,1,490,1,1,1,1,594,1,1,1,1,655,1,631,1,1,1,1,761,1,1,1,1,1,1,1,1,1,1,725,1,1,1,704,1,1,562,1,673,1,1,1,1,1,1,1,1,448,1,1,1,1,666,1,1,1,517,1,684,541,1,630,1,1,1,646,1,423,458,555,493,753,1,454,778,1,1,493,1,756,516,638,1,1,728,1,791,809,734,1,1,504,1,1,1,1,625,1,1,734,1,586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,575,440,1,646,1,1,523,510,461,1,1,724,1,1,628,1,1,652,1,1,1,1,1,1,1,1,1,1,615,1,688,1,616,481,696,1,434,1,1,503,617,486,525,685,1,610,1,1,1,1,1,703,1,1,675,789,796,669,1,1,1,1,1,812,1,1,611,1,826,698,1,1,1,1,1,667,1,499,659,437,1,1,1,1,616,1,1,831,831,831,831,110,352,831,831,68,831,831,831,831,831,831,146,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,395,831,181,340,831,153,831,831,831,831,831,831,112,95,831,831,831,95,831,267,187,831,831,31,831,371,137,831,831,196,831,831,190,831,160,93,45,831,831,831,831,831,831,831,831,831,831,406,831,831,831,831,80,325,394,831,831,831,831,301,831,831,187,87,831,831,831,64,831,831,831,831,831,831,831,831,7,831,831,831,831,831,274,61,831,831,831,831,831,831,831,831,831,116,831,151,831,831,220,831,831,831,831,831,831,831,831,115,831,391,111,831,831,831,831,8,831,831,831,831,831,831,831,831,831,831,398,831,831,276,831,831,831,831,831,262,831,831,831,831,831,831,831,315,831,831,831,831,43,831,342,831,831,831,831,238,831,831,831,831,177,831,201,831,831,831,831,71,831,831,831,831,831,831,831,831,831,831,107,831,831,831,128,831,831,270,831,159,831,831,831,831,831,831,831,831,384,831,831,831,831,166,831,831,831,315,831,148,291,831,202,831,831,831,186,831,409,374,277,339,79,831,378,54,831,831,339,831,76,316,194,831,831,104,831,41,23,98,831,831,328,831,831,831,831,207,831,831,98,831,246,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,257,392,831,186,831,831,309,322,371,831,831,108,831,831,204,831,831,180,831,831,831,831,831,831,831,831,831,831,217,831,144,831,216,351,136,831,398,831,831,329,215,346,307,147,831,222,831,831,831,831,831,129,831,831,157,43,36,163,831,831,831,831,831,20,831,831,221,831,6,134,831,831,831,831,831,165,831,333,173,395,831,831,831,831,216,831,831,832,217,233,382,327,505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101,84,356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,203,138,284,1,1,1,204,184,346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299,152,338,199,196,417
